Date,Open,High,Low,Close,Adj Close,Volume
2021-07-08,0.258,0.259,0.234,0.239,1003538,1003538
2021-07-09,0.239,0.251,0.234,0.249,705910,705910
2021-07-10,0.249,0.25,0.236,0.24,453894,453894
2021-07-11,0.241,0.246,0.236,0.242,419766,419766
2021-07-12,0.242,0.246,0.231,0.233,492994,492994
2021-07-13,0.233,0.244,0.224,0.226,1049039,1049039
2021-07-14,0.227,0.227,0.207,0.217,1125888,1125888
2021-07-15,0.217,0.222,0.211,0.213,1224502,1224502
2021-07-16,0.214,0.217,0.203,0.21,707112,707112
2021-07-17,0.21,0.212,0.201,0.201,529535,529535
2021-07-18,0.201,0.21,0.2,0.202,389005,389005
2021-07-19,0.201,0.206,0.187,0.188,586390,586390
2021-07-20,0.187,0.239,0.179,0.187,1439524,1439524
2021-07-21,0.188,0.207,0.185,0.201,673037,673037
2021-07-22,0.201,0.204,0.195,0.202,570401,570401
2021-07-23,0.202,0.212,0.2,0.212,743766,743766
2021-07-24,0.213,0.23,0.206,0.212,2251392,2251392
2021-07-25,0.212,0.224,0.206,0.222,1199439,1199439
