Date,Open,High,Low,Close,Adj Close,Volume
2017-12-03,10902.69,11825.0,10500.0,11165.41,60350708,60350708
2017-12-04,11165.41,11600.0,10802.0,11579.0,52814985,52814985
2017-12-05,11571.03,11853.0,11447.68,11699.99,64721253,64721253
2017-12-06,11699.99,13615.23,11665.58,13550.05,84409526,84409526
2017-12-07,13541.01,16649.96,13050.0,16599.0,109555325,109555325
2017-12-08,16599.0,17204.99,14015.0,15880.0,271586476,271586476
2017-12-09,15880.01,16269.3,12535.0,14656.07,205372672,205372672
2017-12-10,14664.01,15720.12,12368.0,14899.98,233767963,233767963
2017-12-11,14946.26,17470.0,14901.08,16587.97,193045127,193045127
2017-12-12,16587.97,16976.45,15875.0,16349.99,155716213,155716213
2017-12-13,16349.99,16546.0,14666.56,16033.29,196769674,196769674
2017-12-14,16030.34,16445.0,15450.0,16334.98,186092495,186092495
2017-12-15,16334.98,17991.0,16298.45,17539.83,159809704,159809704
2017-12-16,17516.81,19539.0,17190.01,19102.66,76293721,76293721
2017-12-17,19120.19,19798.68,18510.0,18860.02,175867439,175867439
2017-12-18,18860.04,19300.0,17029.98,18856.25,196339245,196339245
2017-12-19,18856.25,18950.0,16300.0,17295.2,232790625,232790625
2017-12-20,17295.2,17720.35,14777.66,16488.98,221193892,221193892
2017-12-21,16480.52,17309.5,14022.0,15492.64,320176825,320176825
2017-12-22,15514.03,15699.34,10961.0,13326.61,477509934,477509934
2017-12-23,13326.61,14950.0,12978.18,13300.0,184759685,184759685
2017-12-24,13300.0,13819.99,11640.0,13500.0,365709589,365709589
2017-12-25,13500.0,14300.0,12708.0,13699.34,213139657,213139657
2017-12-26,13699.34,16050.0,13533.0,15689.01,224843731,224843731
2017-12-27,15709.98,16498.05,14200.15,15459.99,231229932,231229932
2017-12-28,15459.97,15539.99,13150.0,14182.11,303401227,303401227
2017-12-29,14199.14,14981.0,13850.0,14378.9,260911629,260911629
2017-12-30,14378.99,14398.85,11750.0,12440.01,247803953,247803953
2017-12-31,12345.1,14050.11,12149.98,13716.36,155283285,155283285
2018-01-01,13715.65,13818.55,12750.0,13380.0,114799747,114799747
2018-01-02,13382.16,15473.49,12890.02,14675.11,279717107,279717107
2018-01-03,14690.0,15307.56,14150.0,14919.51,236116868,236116868
2018-01-04,14919.51,15280.0,13918.04,15059.54,312781583,312781583
2018-01-05,15059.56,17176.24,14600.0,16960.39,369321956,369321956
2018-01-06,16960.39,17143.13,16011.21,17069.79,309216920,309216920
2018-01-07,17069.79,17099.96,15610.0,16150.03,206194706,206194706
2018-01-08,16218.85,16322.3,12812.0,14902.54,396569997,396569997
2018-01-09,14902.54,15500.0,14011.05,14400.0,210630187,210630187
2018-01-10,14401.0,14955.66,13131.31,14907.09,244011366,244011366
2018-01-11,14940.0,14968.68,11400.0,13238.78,446587594,446587594
2018-01-12,13238.76,14109.78,12500.0,13740.01,222516076,222516076
2018-01-13,13749.95,14580.0,13706.15,14210.0,173086488,173086488
2018-01-14,14210.0,14339.5,12569.2,13474.99,226525305,226525305
2018-01-15,13477.98,14249.99,13147.79,13539.93,200614554,200614554
2018-01-16,13500.0,13542.93,9035.0,10900.0,722150828,722150828
2018-01-17,10899.99,11680.99,9037.94,10988.79,744154180,744154180
2018-01-18,10972.59,11878.82,10435.33,10961.97,541289614,541289614
2018-01-19,10960.0,11795.0,10360.0,11474.98,382773499,382773499
2018-01-20,11474.98,13099.0,11412.45,12799.94,358561107,358561107
2018-01-21,12799.8,12799.8,10965.0,11530.0,485289230,485289230
2018-01-22,11530.0,11926.35,9900.24,10760.05,475716514,475716514
2018-01-23,10760.05,11399.0,9905.0,10799.18,399419413,399419413
2018-01-24,10799.14,11570.48,10500.0,11349.99,299470607,299470607
2018-01-25,11349.96,11794.05,10950.21,11175.27,236081364,236081364
2018-01-26,11184.7,11643.0,10311.15,11089.0,360482470,360482470
2018-01-27,11089.0,11650.0,10842.69,11491.0,212663199,212663199
2018-01-28,11499.98,12244.0,11408.0,11879.95,200211582,200211582
2018-01-29,11879.95,11975.02,11139.55,11251.0,162110154,162110154
2018-01-30,11250.11,11308.42,9900.0,10237.51,268978329,268978329
2018-01-31,10230.0,10425.85,9700.0,10285.1,181644207,181644207
2018-02-01,10285.1,10335.0,8750.99,9224.52,317636345,317636345
2018-02-02,9224.52,9250.0,8010.02,8873.03,434236483,434236483
2018-02-03,8873.03,9473.01,8229.0,9199.96,256834729,256834729
2018-02-04,9199.96,9368.0,7930.0,8184.81,274912288,274912288
2018-02-05,8179.99,8382.8,6625.0,6939.99,471166218,471166218
2018-02-06,6939.63,7878.0,6000.01,7652.14,684364276,684364276
2018-02-07,7655.02,8476.0,7150.01,7599.0,477935038,477935038
2018-02-08,7599.0,7844.0,7572.09,7784.02,11770168,11770168
2018-02-09,7789.9,8738.0,7789.9,8683.92,173348469,173348469
2018-02-10,8683.93,9065.78,8120.0,8533.98,423411421,423411421
2018-02-11,8533.99,8549.0,7726.53,8063.88,366966437,366966437
2018-02-12,8063.82,8989.0,8053.0,8903.0,362440826,362440826
2018-02-13,8903.0,8950.0,8351.0,8539.9,305165143,305165143
2018-02-14,8535.17,9489.6,8533.0,9449.99,370126692,370126692
2018-02-15,9449.98,10219.5,9301.5,10000.09,512388484,512388484
2018-02-16,10000.89,10323.37,9666.0,10159.98,381103299,381103299
2018-02-17,10156.07,11075.07,10050.0,11039.55,446012696,446012696
2018-02-18,11039.55,11274.0,10080.0,10383.43,649423311,649423311
2018-02-19,10375.01,11250.0,10270.33,11153.0,443766562,443766562
2018-02-20,11147.11,11786.01,11100.59,11200.99,551573232,551573232
2018-02-21,11195.07,11304.03,10200.0,10437.6,731537130,731537130
2018-02-22,10439.02,10933.44,9679.0,9811.04,682006373,682006373
2018-02-23,9815.55,10435.0,9570.19,10131.04,571800753,571800753
2018-02-24,10131.04,10496.97,9352.0,9694.51,405618586,405618586
2018-02-25,9694.51,9847.0,9274.8,9590.0,271286599,271286599
2018-02-26,9590.0,10444.32,9350.0,10324.0,347559259,347559259
2018-02-27,10321.0,10870.0,10121.0,10569.04,324295371,324295371
2018-02-28,10584.33,11098.0,10300.0,10326.76,327914696,327914696
2018-03-01,10325.64,11060.41,10240.0,10920.0,268172535,268172535
2018-03-02,10923.36,11200.0,10770.0,11039.0,262936307,262936307
2018-03-03,11038.99,11544.0,11015.01,11464.48,241749497,241749497
2018-03-04,11464.47,11565.0,11050.02,11515.0,194849579,194849579
2018-03-05,11515.0,11710.0,11415.01,11454.0,174866951,174866951
2018-03-06,11455.0,11455.0,10555.48,10716.48,323842216,323842216
2018-03-07,10716.48,10899.0,9389.31,9910.0,514808033,514808033
2018-03-08,9910.0,10099.0,9060.0,9271.64,394641280,394641280
2018-03-09,9267.07,9410.0,8329.0,9227.0,567082901,567082901
2018-03-10,9230.0,9490.0,8667.07,8770.22,341210248,341210248
2018-03-11,8770.22,9740.0,8450.0,9533.57,403491260,403491260
2018-03-12,9533.57,9888.88,8780.0,9131.34,395562731,395562731
2018-03-13,9131.34,9474.0,8823.0,9150.0,367353984,367353984
2018-03-14,9151.92,9333.78,7900.28,8170.0,426058009,426058009
2018-03-15,8184.01,8430.0,7650.0,8240.98,422130717,422130717
2018-03-16,8240.98,8611.64,7900.0,8260.0,322355002,322355002
2018-03-17,8260.0,8348.62,7721.99,7824.8,265973111,265973111
2018-03-18,7824.01,8317.4,7322.0,8189.99,458311733,458311733
2018-03-19,8189.0,8705.23,8088.4,8600.0,462654338,462654338
2018-03-20,8595.01,9050.0,8280.0,8909.98,387879393,387879393
2018-03-21,8909.96,9177.01,8750.6,8885.0,358157473,358157473
2018-03-22,8884.82,9100.0,8465.1,8722.9,354804129,354804129
2018-03-23,8720.0,8909.0,8269.0,8898.03,340755592,340755592
2018-03-24,8898.04,8999.95,8491.0,8546.86,313254829,313254829
2018-03-25,8531.25,8669.85,8365.77,8470.15,247023172,247023172
2018-03-26,8470.14,8514.89,7831.0,8134.23,358429758,358429758
2018-03-27,8134.22,8215.94,7730.0,7795.51,297609656,297609656
2018-03-28,7795.51,8109.0,7728.0,7949.3,209186093,209186093
2018-03-29,7949.3,7975.0,6941.11,7090.14,405591158,405591158
2018-03-30,7090.16,7292.43,6600.1,6840.23,450352009,450352009
2018-03-31,6840.24,7223.36,6777.0,6923.91,258341534,258341534
2018-04-01,6922.0,7049.98,6430.0,6813.01,297470498,297470498
2018-04-02,6813.01,7125.0,6765.0,7056.0,224322159,224322159
2018-04-03,7063.97,7520.0,7011.01,7405.21,277080072,277080072
2018-04-04,7405.21,7427.52,6707.0,6796.1,297443582,297443582
2018-04-05,6796.1,6902.0,6566.69,6770.76,263446941,263446941
2018-04-06,6770.0,6850.0,6500.0,6601.39,182139799,182139799
2018-04-07,6601.39,7070.0,6586.28,6895.8,222323863,222323863
2018-04-08,6895.81,7109.13,6880.0,7018.0,149967346,149967346
2018-04-09,7011.04,7185.0,6611.0,6782.72,234309953,234309953
2018-04-10,6781.55,6890.0,6656.0,6843.9,151417844,151417844
2018-04-11,6839.56,6990.0,6787.0,6953.79,165264003,165264003
2018-04-12,6953.78,8012.23,6743.2,7923.0,485176252,485176252
2018-04-13,7922.99,8233.39,7732.0,7877.41,439884522,439884522
2018-04-14,7877.48,8186.0,7810.0,7999.01,252868761,252868761
2018-04-15,8004.0,8429.54,7999.02,8355.0,230287099,230287099
2018-04-16,8355.07,8419.0,7867.0,8064.92,295817536,295817536
2018-04-17,8064.92,8173.7,7825.4,7885.02,258221765,258221765
2018-04-18,7890.96,8236.43,7868.0,8173.0,217649160,217649160
2018-04-19,8173.99,8296.0,8080.0,8278.0,222675105,222675105
2018-04-20,8273.84,8930.0,8177.09,8856.98,337288580,337288580
2018-04-21,8852.12,9035.0,8565.0,8915.31,358915978,358915978
2018-04-22,8915.31,9020.67,8727.68,8787.02,261804372,261804372
2018-04-23,8785.7,8985.0,8745.0,8934.01,229754640,229754640
2018-04-24,8934.0,9731.01,8922.0,9619.99,431210048,431210048
2018-04-25,9618.96,9759.82,8730.0,8869.99,745137762,745137762
2018-04-26,8869.99,9307.48,8651.62,9266.0,385046648,385046648
2018-04-27,9267.03,9395.0,8889.0,8915.35,342805674,342805674
2018-04-28,8915.35,9427.48,8870.0,9348.0,321653866,321653866
2018-04-29,9348.0,9570.51,9163.74,9419.0,357004895,357004895
2018-04-30,9417.04,9458.64,9124.99,9246.01,325019389,325019389
2018-05-01,9246.01,9248.99,8800.49,9071.48,368688349,368688349
2018-05-02,9071.48,9268.0,8970.2,9247.84,238421833,238421833
2018-05-03,9247.81,9844.0,9168.4,9750.0,366028365,366028365
2018-05-04,9750.0,9830.04,9520.85,9713.99,277565997,277565997
2018-05-05,9714.0,10020.0,9682.0,9864.0,246807563,246807563
2018-05-06,9863.99,9970.0,9417.03,9659.01,267359420,267359420
2018-05-07,9661.02,9689.67,9181.0,9365.0,316015961,316015961
2018-05-08,9365.0,9475.7,9060.54,9187.56,236418155,236418155
2018-05-09,9178.0,9390.0,8965.0,9310.0,235736782,235736782
2018-05-10,9310.0,9395.12,8970.0,9002.2,231595002,231595002
2018-05-11,9002.21,9016.8,8341.0,8400.0,418859806,418859806
2018-05-12,8405.94,8646.88,8153.0,8465.94,337899865,337899865
2018-05-13,8475.44,8763.36,8298.0,8679.71,219455683,219455683
2018-05-14,8679.71,8879.99,8277.0,8663.34,320583612,320583612
2018-05-15,8663.37,8859.99,8401.3,8462.0,242341031,242341031
2018-05-16,8462.0,8488.0,8083.01,8330.0,257056552,257056552
2018-05-17,8330.0,8464.0,7979.0,8041.46,209489039,209489039
2018-05-18,8038.82,8273.21,7911.9,8239.81,189870380,189870380
2018-05-19,8238.01,8390.8,8095.73,8233.49,141878775,141878775
2018-05-20,8233.49,8609.0,8163.9,8526.98,167440553,167440553
2018-05-21,8526.97,8595.31,8305.0,8381.24,181750674,181750674
2018-05-22,8386.89,8400.18,7935.11,7977.11,194335432,194335432
2018-05-23,7977.12,8031.9,7425.0,7501.95,331238049,331238049
2018-05-24,7501.95,7730.73,7266.99,7575.01,284286378,284286378
2018-05-25,7578.99,7649.55,7308.15,7457.0,199749585,199749585
2018-05-26,7456.99,7620.0,7300.0,7333.96,145636226,145636226
2018-05-27,7334.0,7400.0,7231.11,7338.99,136710618,136710618
2018-05-28,7338.99,7437.0,7058.02,7099.0,196788994,196788994
2018-05-29,7099.0,7540.0,7032.95,7461.29,288070643,288070643
2018-05-30,7467.98,7569.0,7260.5,7375.96,237956894,237956894
2018-05-31,7382.07,7699.0,7327.51,7485.01,231017579,231017579
2018-06-01,7485.01,7608.55,7355.54,7521.01,211458512,211458512
2018-06-02,7521.01,7697.33,7437.0,7640.03,203370447,203370447
2018-06-03,7636.81,7786.69,7600.0,7714.26,211737376,211737376
2018-06-04,7714.26,7760.52,7446.5,7487.0,244167051,244167051
2018-06-05,7487.0,7679.49,7358.0,7625.0,237722147,237722147
2018-06-06,7626.64,7699.0,7467.05,7658.84,207006657,207006657
2018-06-07,7658.79,7765.0,7620.0,7691.08,192949056,192949056
2018-06-08,7691.08,7703.5,7531.0,7603.44,178204158,178204158
2018-06-09,7603.44,7683.98,7450.0,7491.73,147171153,147171153
2018-06-10,7491.73,7491.73,6622.81,6764.99,367338754,367338754
2018-06-11,6765.0,6922.0,6610.0,6872.0,233056682,233056682
2018-06-12,6872.0,6890.51,6435.0,6530.0,245787800,245787800
2018-06-13,6530.0,6627.6,6118.68,6292.78,295395681,295395681
2018-06-14,6292.78,6720.0,6260.0,6635.98,289074808,289074808
2018-06-15,6638.67,6666.66,6362.31,6388.9,196192096,196192096
2018-06-16,6380.01,6560.0,6320.86,6483.98,143760033,143760033
2018-06-17,6482.5,6589.03,6422.0,6449.61,129120718,129120718
2018-06-18,6444.06,6794.38,6380.0,6712.46,208570443,208570443
2018-06-19,6711.39,6841.74,6653.0,6741.21,163420093,163420093
2018-06-20,6740.0,6817.23,6551.81,6761.51,175935335,175935335
2018-06-21,6763.21,6795.0,6672.57,6718.84,171149859,171149859
2018-06-22,6717.69,6733.97,5918.94,6045.0,327460666,327460666
2018-06-23,6045.92,6260.0,6008.48,6149.98,162755765,162755765
2018-06-24,6149.98,6259.8,5750.0,6136.97,284095336,284095336
2018-06-25,6137.95,6350.0,6061.97,6252.0,242859915,242859915
2018-06-26,6252.0,6272.54,6035.0,6070.78,119676555,119676555
2018-06-27,6065.89,6190.43,5971.0,6133.73,117103011,117103011
2018-06-28,6134.73,6173.01,5827.0,5853.98,185247010,185247010
2018-06-29,5851.01,6300.0,5780.0,6197.92,201409363,201409363
2018-06-30,6197.92,6528.99,6186.03,6390.07,241568568,241568568
2018-07-01,6391.08,6441.06,6251.0,6356.81,175096501,175096501
2018-07-02,6360.82,6685.0,6271.62,6615.29,235524330,235524330
2018-07-03,6615.29,6679.35,6463.01,6513.86,254550438,254550438
2018-07-04,6511.01,6784.92,6441.11,6586.98,156277884,156277884
2018-07-05,6585.53,6712.0,6453.33,6529.2,230809190,230809190
2018-07-06,6529.2,6648.54,6425.0,6609.78,192230903,192230903
2018-07-07,6609.79,6818.16,6508.88,6756.98,158034155,158034155
2018-07-08,6753.48,6780.0,6667.44,6712.1,165941351,165941351
2018-07-09,6712.1,6802.06,6612.24,6662.12,179250573,179250573
2018-07-10,6662.78,6681.0,6263.0,6296.91,249099760,249099760
2018-07-11,6296.91,6406.0,6278.99,6378.07,182357469,182357469
2018-07-12,6378.07,6380.28,6070.0,6250.57,194325733,194325733
2018-07-13,6251.4,6350.0,6110.0,6214.57,164467999,164467999
2018-07-14,6214.57,6335.0,6178.0,6251.99,110959488,110959488
2018-07-15,6250.9,6395.0,6225.4,6353.01,145409822,145409822
2018-07-16,6354.15,6747.3,6330.4,6723.35,237104112,237104112
2018-07-17,6723.33,7468.99,6652.04,7317.44,364669305,364669305
2018-07-18,7317.44,7588.08,7225.38,7381.9,440669913,440669913
2018-07-19,7381.88,7576.28,7270.0,7466.21,305198281,305198281
2018-07-20,7468.86,7700.0,7273.0,7337.53,342862693,342862693
2018-07-21,7337.47,7458.47,7211.0,7398.78,212126417,212126417
2018-07-22,7399.25,7582.4,7335.5,7394.79,225619234,225619234
2018-07-23,7394.78,7833.0,7375.0,7721.01,320156546,320156546
2018-07-24,7721.65,8486.0,7696.0,8397.24,487117211,487117211
2018-07-25,8397.24,8491.77,8050.0,8175.64,398119757,398119757
2018-07-26,8175.63,8315.69,7850.06,7920.0,352101207,352101207
2018-07-27,7920.0,8285.0,7805.0,8188.57,350881696,350881696
2018-07-28,8188.57,8246.54,8067.0,8225.04,214357817,214357817
2018-07-29,8225.04,8294.51,8115.0,8211.0,209564023,209564023
2018-07-30,8210.99,8273.0,7866.0,8173.92,321599782,321599782
2018-07-31,8171.4,8180.0,7633.0,7730.93,379841367,379841367
2018-08-01,7735.67,7750.0,7430.0,7604.58,322252070,322252070
2018-08-02,7600.08,7709.46,7455.72,7525.71,285656680,285656680
2018-08-03,7525.71,7540.0,7282.44,7418.78,330599837,330599837
2018-08-04,7412.27,7494.81,6926.0,7009.84,262282965,262282965
2018-08-05,7009.84,7089.87,6882.29,7024.19,229992627,229992627
2018-08-06,7024.19,7160.0,6821.0,6934.82,229071781,229071781
2018-08-07,6935.0,7150.46,6670.0,6720.06,316365882,316365882
2018-08-08,6720.63,6721.54,6123.0,6285.0,382460776,382460776
2018-08-09,6283.27,6622.81,6178.6,6529.79,332880900,332880900
2018-08-10,6529.79,6575.88,6026.39,6144.01,374699380,374699380
2018-08-11,6148.13,6488.0,5971.0,6232.35,291056267,291056267
2018-08-12,6222.55,6472.3,6130.0,6308.33,243227298,243227298
2018-08-13,6308.56,6545.0,6145.04,6246.35,341552293,341552293
2018-08-14,6248.25,6250.33,5880.0,6188.08,303179556,303179556
2018-08-15,6188.08,6609.0,6172.11,6267.16,439109005,439109005
2018-08-16,6265.27,6480.0,6205.6,6311.75,307755605,307755605
2018-08-17,6316.0,6585.0,6285.4,6584.49,374472431,374472431
2018-08-18,6579.04,6620.0,6288.0,6387.96,345964004,345964004
2018-08-19,6387.96,6541.0,6300.0,6477.53,289271954,289271954
2018-08-20,6477.53,6530.0,6220.0,6254.84,317617945,317617945
2018-08-21,6251.0,6500.0,6235.08,6480.0,265458342,265458342
2018-08-22,6479.98,6882.54,6251.2,6360.89,512501182,512501182
2018-08-23,6362.57,6576.99,6342.28,6525.01,259786384,259786384
2018-08-24,6525.0,6725.0,6440.5,6681.64,251513064,251513064
2018-08-25,6686.98,6789.0,6650.61,6733.64,129083702,129083702
2018-08-26,6733.64,6775.27,6568.0,6700.0,134117930,134117930
2018-08-27,6700.0,6940.51,6646.5,6908.64,254214730,254214730
2018-08-28,6907.26,7135.0,6860.0,7076.11,338220284,338220284
2018-08-29,7077.0,7133.81,6912.34,7031.22,304565438,304565438
2018-08-30,7033.21,7063.63,6784.81,6984.84,309357226,309357226
2018-08-31,6984.84,7089.0,6888.0,7011.21,282722730,282722730
2018-09-01,7011.21,7275.0,7008.74,7200.01,287299347,287299347
2018-09-02,7201.57,7345.45,7127.0,7302.01,288526018,288526018
2018-09-03,7302.0,7338.28,7191.63,7263.02,235393601,235393601
2018-09-04,7263.0,7410.0,7227.17,7359.06,258978411,258978411
2018-09-05,7359.05,7397.3,6682.0,6700.0,449463489,449463489
2018-09-06,6697.27,6725.0,6265.0,6516.01,390391932,390391932
2018-09-07,6516.84,6544.0,6320.0,6395.54,250716129,250716129
2018-09-08,6395.54,6478.0,6111.0,6185.05,241711345,241711345
2018-09-09,6185.06,6441.0,6141.53,6250.81,233583450,233583450
2018-09-10,6252.26,6373.98,6221.0,6312.0,204178349,204178349
2018-09-11,6311.99,6404.0,6169.68,6294.91,208346648,208346648
2018-09-12,6293.0,6360.0,6192.37,6338.62,197398009,197398009
2018-09-13,6338.62,6535.0,6337.4,6487.38,260985165,260985165
2018-09-14,6487.39,6584.99,6385.62,6476.63,241466662,241466662
2018-09-15,6476.63,6565.45,6466.13,6514.96,164557841,164557841
2018-09-16,6514.96,6524.62,6370.0,6505.0,178614079,178614079
2018-09-17,6500.08,6533.84,6201.0,6248.69,228970700,228970700
2018-09-18,6248.69,6390.0,6224.98,6336.45,205736329,205736329
